log	filename	manifest	status	throughput
slurm-9721724_154.out	HG01934.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1.flnc.bam	./manifest_9721724_154.csv	0	85.0MiB/s
slurm-9721724_155.out	NA19909.lymph.m84203_240912_183748_s1-m84203_240912_203713_s2.flnc.bam	./manifest_9721724_155.csv	0	62.2MiB/s
slurm-9721724_156.out	HG03540.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam	./manifest_9721724_156.csv	0	87.9MiB/s
slurm-9721724_157.out	HG02391.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam	./manifest_9721724_157.csv	0	86.7MiB/s
slurm-9721724_158.out	HG03130.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3.flnc.bam	./manifest_9721724_158.csv	0	85.6MiB/s
slurm-9721724_159.out	HG03927.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam	./manifest_9721724_159.csv	1	
slurm-9721724_15.out	HG02300.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4.flnc.bam	./manifest_9721724_15.csv	0	87.0MiB/s
slurm-9721724_160.out	HG01258.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam	./manifest_9721724_160.csv	1	
slurm-9721724_161.out	HG00350.lymph.m84203_240913_222952_s1-m84203_240914_002916_s2.flnc.bam	./manifest_9721724_161.csv	1	
slurm-9721724_162.out	HG03521.lymph.m84203_240913_222952_s1-m84203_240914_002916_s2.flnc.bam	./manifest_9721724_162.csv	1	
slurm-9721724_163.out	HG02738.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1.flnc.bam	./manifest_9721724_163.csv	0	76.5MiB/s
slurm-9721724_164.out	HG00597.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1.flnc.bam	./manifest_9721724_164.csv	1	
slurm-9721724_165.out	NA20503.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam	./manifest_9721724_165.csv	0	85.7MiB/s
slurm-9721724_166.out	HG00097.lymph.m84203_240914_042802_s4-m84203_240914_022843_s3.flnc.bam	./manifest_9721724_166.csv	0	65.4MiB/s
slurm-9721724_167.out	NA18952.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam	./manifest_9721724_167.csv	0	66.4MiB/s
slurm-9721724_168.out	HG01960.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1.flnc.bam	./manifest_9721724_168.csv	0	85.4MiB/s
slurm-9721724_169.out	HG03834.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1.flnc.bam	./manifest_9721724_169.csv	0	85.5MiB/s
slurm-9721724_16.out	HG02965.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3.flnc.bam	./manifest_9721724_16.csv	0	54.6MiB/s
slurm-9721724_170.out	NA20850.lymph.m84203_240912_183748_s1-m84203_240912_203713_s2.flnc.bam	./manifest_9721724_170.csv	0	86.5MiB/s
slurm-9721724_171.out	HG03139.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3.flnc.bam	./manifest_9721724_171.csv	0	88.3MiB/s
slurm-9721724_172.out	NA18565.lymph.m84203_241023_010712_s4-m84203_241023_030638_s1.flnc.bam	./manifest_9721724_172.csv	0	87.8MiB/s
slurm-9721724_173.out	HG02668.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam	./manifest_9721724_173.csv	0	68.8MiB/s
slurm-9721724_174.out	NA19468.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam	./manifest_9721724_174.csv	0	84.9MiB/s
slurm-9721724_175.out	NA18505.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3.flnc.bam	./manifest_9721724_175.csv	1	
slurm-9721724_176.out	HG02258.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4.flnc.bam	./manifest_9721724_176.csv	0	86.5MiB/s
slurm-9721724_177.out	NA19776.lymph.m84203_240912_223637_s3-m84203_240913_003604_s4.flnc.bam	./manifest_9721724_177.csv	0	86.4MiB/s
slurm-9721724_178.out	HG04160.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam	./manifest_9721724_178.csv	0	88.1MiB/s
slurm-9721724_179.out	HG01969.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam	./manifest_9721724_179.csv	0	81.3MiB/s
slurm-9721724_17.out	NA19159.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam	./manifest_9721724_17.csv	0	78.1MiB/s
slurm-9721724_18.out	HG02622.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam	./manifest_9721724_18.csv	1	
slurm-9721724_19.out	HG01192.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1.flnc.bam	./manifest_9721724_19.csv	1	
slurm-9721724_1.out			1	
slurm-9721724_20.out	HG01496.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1.flnc.bam	./manifest_9721724_20.csv	0	82.8MiB/s
slurm-9721724_21.out	NA18976.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam	./manifest_9721724_21.csv	0	46.5MiB/s
slurm-9721724_22.out	HG02165.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2.flnc.bam	./manifest_9721724_22.csv	0	75.9MiB/s
slurm-9721724_23.out	NA19682.lymph.m84203_240912_223637_s3-m84203_240913_003604_s4.flnc.bam	./manifest_9721724_23.csv	0	73.7MiB/s
slurm-9721724_24.out	HG03784.lymph.m84203_240912_223637_s3-m84203_240913_003604_s4.flnc.bam	./manifest_9721724_24.csv	0	73.8MiB/s
slurm-9721724_25.out	HG01433.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1.flnc.bam	./manifest_9721724_25.csv	0	74.7MiB/s
slurm-9721724_26.out	HG01358.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam	./manifest_9721724_26.csv	0	77.6MiB/s
slurm-9721724_27.out	NA18620.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam	./manifest_9721724_27.csv	0	71.5MiB/s
slurm-9721724_28.out	HG01167.lymph.m84203_241023_010712_s4-m84203_241023_030638_s1.flnc.bam	./manifest_9721724_28.csv	1	
slurm-9721724_29.out	HG03041.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4.flnc.bam	./manifest_9721724_29.csv	1	
slurm-9721724_2.out	HG00253.lymph.m84203_241028_200231_s4-m84203_241028_220156_s1.flnc.bam	./manifest_9721724_2.csv	0	63.4MiB/s
slurm-9721724_30.out	HG00140.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2.flnc.bam	./manifest_9721724_30.csv	0	88.3MiB/s
slurm-9721724_31.out	HG04199.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam	./manifest_9721724_31.csv	1	
slurm-9721724_32.out	HG00235.lymph.m84203_241023_010712_s4-m84203_241023_030638_s1.flnc.bam	./manifest_9721724_32.csv	0	87.5MiB/s
slurm-9721724_33.out	HG02717.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam	./manifest_9721724_33.csv	0	75.7MiB/s
slurm-9721724_34.out	NA21093.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam	./manifest_9721724_34.csv	0	80.5MiB/s
slurm-9721724_35.out	HG03688.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam	./manifest_9721724_35.csv	0	56.7MiB/s
slurm-9721724_36.out	NA20346.lymph.m84203_240912_223637_s3-m84203_240913_003604_s4.flnc.bam	./manifest_9721724_36.csv	0	87.7MiB/s
