log	filename	manifest	status	throughput
s3_transfer_9714009_119.log	05_17_22_R941_HG03098_2_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_119.csv	0	89.0MiB/s
s3_transfer_9714009_11.log	HG01928_PAK44599_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_11.csv	0	50.8MiB/s
s3_transfer_9714009_120.log	10_31_23_R1041_HPRC_HG03583_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9714009_120.csv	0	89.1MiB/s
s3_transfer_9714009_121.log	HG03579_PAM34929_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_121.csv	0	89.0MiB/s
s3_transfer_9714009_122.log	08_10_21_R941_HG00642_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_122.csv	0	89.8MiB/s
s3_transfer_9714009_123.log	HG03540_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_123.csv	0	82.9MiB/s
s3_transfer_9714009_12.log	06_14_22_R941_HG02109_CIR_25FRA_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_12.csv	0	72.2MiB/s
s3_transfer_9714009_13.log	12_12_23_R1041_HPRC_NA20503_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9714009_13.csv	0	57.4MiB/s
s3_transfer_9714009_14.log	05_17_22_R941_HG03098_1_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_14.csv	0	83.9MiB/s
s3_transfer_9714009_15.log	HG03579_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_15.csv	0	82.8MiB/s
s3_transfer_9714009_16.log	05_17_22_R941_HG03098_1_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_16.csv	0	86.8MiB/s
s3_transfer_9714009_17.log	02_08_22_R941_HG01252_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_17.csv	0	71.2MiB/s
s3_transfer_9714009_18.log	12_12_23_R1041_HPRC_NA20503_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9714009_18.csv	0	80.9MiB/s
s3_transfer_9714009_19.log	12_12_23_R1041_AMED-Collaboration-HPRC_NA18945_3_dorado0.5.3_sup4.3.0_5mCG_5hmCG.bam	./manifest_9714009_19.csv	0	58.0MiB/s
s3_transfer_9714009_1.log	12_12_23_R1041_AMED-Collaboration-HPRC_NA18945_1_dorado0.5.3_sup4.3.0_5mCG_5hmCG.bam	./manifest_9714009_1.csv	0	87.2MiB/s
s3_transfer_9714009_20.log	08_17_21_R941_HG01943_2_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_20.csv	0	66.4MiB/s
s3_transfer_9714009_21.log	05_24_22_R941_GM19338_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_21.csv	0	83.3MiB/s
s3_transfer_9714009_22.log	09_27_2022_R941_GM19043_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_22.csv	0	48.7MiB/s
s3_transfer_9714009_23.log	09_08_21_R941_HG01192_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_23.csv	0	52.9MiB/s
s3_transfer_9714009_24.log			1	
s3_transfer_9714009_25.log	07_27_21_R941_HG04115_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_25.csv	0	72.9MiB/s
s3_transfer_9714009_26.log			1	
s3_transfer_9714009_27.log	06_14_22_R941_HG02109_CIR_50FRA_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_27.csv	0	82.7MiB/s
s3_transfer_9714009_28.log	12_05_23_R1041_AMED-Collaboration-HPRC_NA18945_1_dorado0.5.3_sup4.3.0_5mCG_5hmCG.bam	./manifest_9714009_28.csv	0	87.2MiB/s
s3_transfer_9714009_29.log	05_24_22_R941_GM19468_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_29.csv	0	52.8MiB/s
s3_transfer_9714009_2.log	08_17_21_R941_HG02735_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_2.csv	0	63.0MiB/s
s3_transfer_9714009_30.log	HG01928_5_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_30.csv	0	76.4MiB/s
s3_transfer_9714009_31.log	08_10_22_R941_GM20805_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_31.csv	0	80.6MiB/s
s3_transfer_9714009_32.log	05_17_22_R941_HG03130_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_32.csv	0	40.5MiB/s
s3_transfer_9714009_33.log			1	
s3_transfer_9714009_34.log	08_10_21_R941_HG04199_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_34.csv	0	68.1MiB/s
s3_transfer_9714009_35.log	08_10_22_R941_GM20805_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_35.csv	0	29.9MiB/s
s3_transfer_9714009_36.log	08_17_21_R941_HG02809_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_36.csv	0	68.0MiB/s
s3_transfer_9714009_37.log	12_05_23_R1041_AMED-Collaboration-HPRC_NA18945_4_dorado0.5.3_sup4.3.0_5mCG_5hmCG.bam	./manifest_9714009_37.csv	0	86.3MiB/s
s3_transfer_9714009_38.log	08_17_21_R941_HG02451_3_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_38.csv	0	63.7MiB/s
s3_transfer_9714009_39.log	07_27_21_R941_HG03654_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_39.csv	0	32.4MiB/s
s3_transfer_9714009_3.log	08_03_21_R941_HG04160_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_3.csv	0	79.8MiB/s
s3_transfer_9714009_40.log	06_14_22_R941_HG02109_CIR_Control_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_40.csv	0	66.7MiB/s
s3_transfer_9714009_41.log	11_28_23_R1041_HPRC_HG01786_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9714009_41.csv	0	66.1MiB/s
s3_transfer_9714009_42.log	05_24_22_R941_GM19468_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_42.csv	0	59.7MiB/s
s3_transfer_9714009_43.log	08_10_21_R941_HG04199_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_43.csv	0	66.4MiB/s
s3_transfer_9714009_44.log	HG03579_PAK45849_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_44.csv	0	30.2MiB/s
s3_transfer_9714009_45.log	08_29_23_R1041_HPRC_HG00126_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9714009_45.csv	0	79.0MiB/s
s3_transfer_9714009_46.log	HG01928_PAK45742_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_46.csv	0	64.7MiB/s
s3_transfer_9714009_47.log	07_20_21_R941_HG02602_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_47.csv	0	27.8MiB/s
s3_transfer_9714009_48.log	07_20_21_R941_HG03816_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_48.csv	0	74.2MiB/s
s3_transfer_9714009_49.log	08_17_21_R941_HG02451_1_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_49.csv	0	24.8MiB/s
s3_transfer_9714009_4.log	11_14_23_R1041_HPRC_NA20870_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9714009_4.csv	0	83.7MiB/s
s3_transfer_9714009_50.log			1	
s3_transfer_9714009_51.log	HG01928_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_51.csv	0	18.8MiB/s
s3_transfer_9714009_52.log	09_08_21_R941_HG01192_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_52.csv	0	73.0MiB/s
s3_transfer_9714009_53.log	08_10_21_R941_HG03927_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_53.csv	0	77.6MiB/s
s3_transfer_9714009_54.log	08_10_21_R941_HG00642_1_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_54.csv	0	79.0MiB/s
s3_transfer_9714009_55.log	02_08_22_R941_HG01252_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_55.csv	0	72.0MiB/s
s3_transfer_9714009_56.log	07_27_21_R941_HG03654_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_56.csv	0	27.1MiB/s
s3_transfer_9714009_57.log	07_27_21_R941_HG04115_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_57.csv	0	18.2MiB/s
s3_transfer_9714009_58.log	06_14_22_R941_HG02109_CIR_50FRA_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_58.csv	0	80.8MiB/s
s3_transfer_9714009_59.log	12_12_23_R1041_HPRC_NA20503_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9714009_59.csv	0	80.0MiB/s
s3_transfer_9714009_5.log	HG03098_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_5.csv	0	62.5MiB/s
s3_transfer_9714009_60.log	07_20_21_R941_HG02602_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_60.csv	0	86.1MiB/s
s3_transfer_9714009_61.log	07_27_21_R941_HG04115_5_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_61.csv	0	39.5MiB/s
s3_transfer_9714009_62.log	06_14_22_R941_HG02109_NEB300_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_62.csv	0	85.5MiB/s
s3_transfer_9714009_63.log			1	
s3_transfer_9714009_64.log			1	
s3_transfer_9714009_65.log	02_22_23_R1041_HG02818_1_dorado0.7.2_sup4.1.0_5mCG_5hmCG.bam	./manifest_9714009_65.csv	0	31.8MiB/s
s3_transfer_9714009_66.log	08_10_22_R941_GM20805_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_66.csv	0	87.4MiB/s
s3_transfer_9714009_67.log	08_10_22_R941_GM20805_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_67.csv	0	84.2MiB/s
s3_transfer_9714009_68.log	09_12_23_R1041_HPRC_NA18508_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9714009_68.csv	0	29.4MiB/s
s3_transfer_9714009_69.log	HG03579_PAK45831_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_69.csv	0	33.7MiB/s
s3_transfer_9714009_6.log	06_14_22_R941_HG02109_NEB650_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_6.csv	0	86.0MiB/s
s3_transfer_9714009_70.log	08_29_23_R1041_HPRC_HG00126_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9714009_70.csv	0	32.1MiB/s
s3_transfer_9714009_71.log	11_14_23_R1041_HPRC_NA20870_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9714009_71.csv	0	85.5MiB/s
s3_transfer_9714009_72.log	HG03579_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_72.csv	0	35.5MiB/s
s3_transfer_9714009_73.log	07_20_21_R941_HG03816_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_73.csv	0	31.1MiB/s
s3_transfer_9714009_74.log	12_08_21_R941_HG02083_3_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_74.csv	0	31.5MiB/s
s3_transfer_9714009_75.log	HG01928_PAK43931_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_75.csv	0	81.4MiB/s
s3_transfer_9714009_76.log	08_08_23_R1041_HPRC_NA20850_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9714009_76.csv	0	86.0MiB/s
s3_transfer_9714009_77.log	07_20_21_R941_HG03804_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_77.csv	0	87.4MiB/s
s3_transfer_9714009_78.log	08_17_21_R941_HG02451_2_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_78.csv	0	84.3MiB/s
s3_transfer_9714009_79.log	07_20_21_R941_HG03804_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_79.csv	0	86.1MiB/s
s3_transfer_9714009_7.log	08_17_21_R941_HG02809_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_7.csv	0	84.9MiB/s
s3_transfer_9714009_80.log	05_17_22_R941_HG03098_1_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_80.csv	0	36.8MiB/s
s3_transfer_9714009_81.log	08_17_21_R941_HG02809_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_81.csv	0	81.4MiB/s
s3_transfer_9714009_82.log	HG03579_5_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_82.csv	0	84.1MiB/s
s3_transfer_9714009_83.log	09_12_23_R1041_HPRC_NA18508_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9714009_83.csv	0	85.8MiB/s
s3_transfer_9714009_84.log	02_22_23_R1041_HG02818_2_dorado0.7.2_sup4.1.0_5mCG_5hmCG.bam	./manifest_9714009_84.csv	0	40.1MiB/s
s3_transfer_9714009_85.log	09_27_2022_R941_GM19043_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_85.csv	0	39.2MiB/s
s3_transfer_9714009_86.log	05_17_22_R941_HG03098_2_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_86.csv	0	86.6MiB/s
s3_transfer_9714009_87.log	07_27_21_R941_HG04115_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_87.csv	0	85.3MiB/s
s3_transfer_9714009_88.log			1	
s3_transfer_9714009_89.log	HG01928_PAK43967_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_89.csv	0	85.3MiB/s
s3_transfer_9714009_8.log	06_14_22_R941_HG02109_NEB650_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_8.csv	0	86.1MiB/s
s3_transfer_9714009_90.log	08_10_21_R941_HG04199_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_90.csv	0	43.8MiB/s
s3_transfer_9714009_91.log	12_05_23_R1041_AMED-Collaboration-HPRC_NA18945_3_dorado0.5.3_sup4.3.0_5mCG_5hmCG.bam	./manifest_9714009_91.csv	0	84.7MiB/s
s3_transfer_9714009_92.log	09_27_2022_R941_GM19043_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_92.csv	0	82.5MiB/s
s3_transfer_9714009_93.log	05_17_22_R941_HG03130_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_93.csv	0	77.7MiB/s
s3_transfer_9714009_94.log	02_08_22_R941_HG01252_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_94.csv	0	81.2MiB/s
s3_transfer_9714009_95.log	06_14_22_R941_HG02109_CIR_Control_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_95.csv	0	37.8MiB/s
s3_transfer_9714009_96.log	07_20_21_R941_HG03804_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_96.csv	0	79.4MiB/s
s3_transfer_9714009_97.log	12_12_23_R1041_AMED-Collaboration-HPRC_NA18945_2_dorado0.5.3_sup4.3.0_5mCG_5hmCG.bam	./manifest_9714009_97.csv	0	40.3MiB/s
s3_transfer_9714009_98.log	08_17_21_R941_HG01943_3_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_98.csv	0	83.5MiB/s
s3_transfer_9714009_99.log	12_05_23_R1041_AMED-Collaboration-HPRC_NA18945_2_dorado0.5.3_sup4.3.0_5mCG_5hmCG.bam	./manifest_9714009_99.csv	0	49.8MiB/s
s3_transfer_9714009_9.log	05_24_22_R941_GM19338_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9714009_9.csv	0	60.9MiB/s
