log	filename	manifest	status	throughput
s3_transfer_9704185_131.log	10_12_21_R941_HG02129_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_131.csv	0	41.1MiB/s
s3_transfer_9704185_132.log	10_12_21_R941_HG02129_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_132.csv	0	39.2MiB/s
s3_transfer_9704185_133.log	01_23_24_R1041_HPRC_NA21102_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_133.csv	0	33.0MiB/s
s3_transfer_9704185_134.log	10_17_23_R1041_HPRC_NA21102_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_134.csv	0	52.6MiB/s
s3_transfer_9704185_135.log	01_23_24_R1041_HPRC_NA21102_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_135.csv	0	74.9MiB/s
s3_transfer_9704185_136.log	10_17_23_R1041_HPRC_NA21102_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_136.csv	0	89.1MiB/s
s3_transfer_9704185_137.log	10_17_23_R1041_HPRC_NA21102_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_137.csv	0	78.5MiB/s
s3_transfer_9704185_138.log	05_17_22_R941_GM18522_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_138.csv	0	36.7MiB/s
s3_transfer_9704185_139.log	05_17_22_R941_GM18522_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_139.csv	0	79.3MiB/s
s3_transfer_9704185_13.log	08_10_21_R941_HG04187_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_13.csv	0	57.4MiB/s
s3_transfer_9704185_140.log	05_17_22_R941_GM18522_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_140.csv	0	81.2MiB/s
s3_transfer_9704185_141.log	07_20_21_R941_HG02698_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_141.csv	0	77.6MiB/s
s3_transfer_9704185_142.log	07_20_21_R941_HG02698_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_142.csv	0	28.2MiB/s
s3_transfer_9704185_143.log	07_20_21_R941_HG02698_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_143.csv	0	79.4MiB/s
s3_transfer_9704185_144.log	07_20_21_R941_HG02698_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_144.csv	0	39.6MiB/s
s3_transfer_9704185_145.log	07_20_21_R941_HG02698_5_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_145.csv	0	87.2MiB/s
s3_transfer_9704185_146.log	05_17_22_R941_HG03209_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_146.csv	0	79.7MiB/s
s3_transfer_9704185_147.log	05_17_22_R941_HG03209_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_147.csv	0	77.6MiB/s
s3_transfer_9704185_148.log	05_17_22_R941_HG03209_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_148.csv	0	79.9MiB/s
s3_transfer_9704185_149.log	06_28_22_R941_HG00323_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_149.csv	0	40.8MiB/s
s3_transfer_9704185_14.log	06_28_22_R941_GM18971_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_14.csv	0	34.0MiB/s
