log	filename	manifest	status	throughput
s3_transfer_9641371_175.log	m84081_231222_101332_s2.hifi_reads.bc2024.bam	./manifest_9641371_175.csv	0	55.5MiB/s
s3_transfer_9641371_176.log	m84081_231222_121301_s3.hifi_reads.bc2024.bam	./manifest_9641371_176.csv	0	81.1MiB/s
s3_transfer_9641371_177.log	m84081_231222_141231_s4.hifi_reads.bc2024.bam	./manifest_9641371_177.csv	0	66.5MiB/s
s3_transfer_9641371_178.log	m64136_200625_174949.ccs.bam	./manifest_9641371_178.csv	0	59.5MiB/s
s3_transfer_9641371_179.log	m64136_200627_000247.ccs.bam	./manifest_9641371_179.csv	0	65.7MiB/s
s3_transfer_9641371_17.log	m84081_230623_215414_s4.hifi_reads.bc1016.bam	./manifest_9641371_17.csv	0	84.1MiB/s
s3_transfer_9641371_180.log	m64136_200628_062837.ccs.bam	./manifest_9641371_180.csv	0	65.3MiB/s
s3_transfer_9641371_181.log	m64136_200629_125431.ccs.bam	./manifest_9641371_181.csv	0	84.6MiB/s
s3_transfer_9641371_182.log	m84081_231222_081401_s1.hifi_reads.bc2026.bam	./manifest_9641371_182.csv	0	55.4MiB/s
s3_transfer_9641371_183.log	m84081_231222_101332_s2.hifi_reads.bc2026.bam	./manifest_9641371_183.csv	0	81.1MiB/s
s3_transfer_9641371_184.log	m84081_231222_121301_s3.hifi_reads.bc2026.bam	./manifest_9641371_184.csv	0	57.4MiB/s
s3_transfer_9641371_185.log	m84081_231222_141231_s4.hifi_reads.bc2026.bam	./manifest_9641371_185.csv	0	68.9MiB/s
s3_transfer_9641371_186.log	m64136_200702_173125.ccs.bam	./manifest_9641371_186.csv	0	58.3MiB/s
s3_transfer_9641371_187.log	m64136_200703_234438.ccs.bam	./manifest_9641371_187.csv	0	67.5MiB/s
s3_transfer_9641371_188.log	m64136_200705_061033.ccs.bam	./manifest_9641371_188.csv	0	83.7MiB/s
s3_transfer_9641371_189.log	m64136_200706_123635.ccs.bam	./manifest_9641371_189.csv	0	53.0MiB/s
s3_transfer_9641371_18.log	m84081_230624_203119_s1.hifi_reads.bc1016.bam	./manifest_9641371_18.csv	0	88.2MiB/s
s3_transfer_9641371_190.log	m84081_231222_081401_s1.hifi_reads.bc2025.bam	./manifest_9641371_190.csv	0	61.7MiB/s
s3_transfer_9641371_191.log	m84081_231222_101332_s2.hifi_reads.bc2025.bam	./manifest_9641371_191.csv	0	65.9MiB/s
s3_transfer_9641371_192.log	m84081_231222_121301_s3.hifi_reads.bc2025.bam	./manifest_9641371_192.csv	0	67.5MiB/s
s3_transfer_9641371_193.log	m84081_231222_141231_s4.hifi_reads.bc2025.bam	./manifest_9641371_193.csv	0	76.4MiB/s
s3_transfer_9641371_194.log	m64043_200618_201934.ccs.bam	./manifest_9641371_194.csv	0	83.7MiB/s
