log	filename	manifest	status	throughput
s3_transfer_9723195_1057.log	HG02293-54d-2_S8_L003_R2_001.fastq.gz	./manifest_9723195_1057.csv	0	21.1MiB/s
s3_transfer_9723195_1058.log	HG02293-54d-2_S8_L004_R1_001.fastq.gz	./manifest_9723195_1058.csv	0	19.4MiB/s
s3_transfer_9723195_1059.log	HG02293-54d-2_S8_L004_R2_001.fastq.gz	./manifest_9723195_1059.csv	0	68.2MiB/s
s3_transfer_9723195_105.log	HG00408-2_S4_L003_R2_001.fastq.gz	./manifest_9723195_105.csv	0	20.7MiB/s
s3_transfer_9723195_1060.log	NWM236b-1_S16_L001_R1_001.fastq.gz	./manifest_9723195_1060.csv	0	21.5MiB/s
s3_transfer_9723195_1061.log	NWM236b-1_S16_L001_R2_001.fastq.gz	./manifest_9723195_1061.csv	0	75.7MiB/s
s3_transfer_9723195_1062.log	NWM236b-1_S16_L002_R1_001.fastq.gz	./manifest_9723195_1062.csv	0	76.6MiB/s
s3_transfer_9723195_1063.log	NWM236b-1_S16_L002_R2_001.fastq.gz	./manifest_9723195_1063.csv	0	22.2MiB/s
s3_transfer_9723195_1064.log	NWM236b-1_S16_L003_R1_001.fastq.gz	./manifest_9723195_1064.csv	0	20.4MiB/s
s3_transfer_9723195_1065.log	NWM236b-1_S16_L003_R2_001.fastq.gz	./manifest_9723195_1065.csv	0	74.8MiB/s
s3_transfer_9723195_1066.log	NWM236b-1_S16_L004_R1_001.fastq.gz	./manifest_9723195_1066.csv	0	79.8MiB/s
s3_transfer_9723195_1067.log	NWM236b-1_S16_L004_R2_001.fastq.gz	./manifest_9723195_1067.csv	0	23.9MiB/s
s3_transfer_9723195_1068.log	NWM236b-2_S20_L001_R1_001.fastq.gz	./manifest_9723195_1068.csv	0	22.1MiB/s
s3_transfer_9723195_1069.log	NWM236b-2_S20_L001_R2_001.fastq.gz	./manifest_9723195_1069.csv	0	79.7MiB/s
s3_transfer_9723195_106.log	HG02392-1_FC1_S5_L001_R1_001.fastq.gz	./manifest_9723195_106.csv	0	15.4MiB/s
s3_transfer_9723195_1070.log	NWM236b-2_S20_L002_R1_001.fastq.gz	./manifest_9723195_1070.csv	0	20.5MiB/s
s3_transfer_9723195_1071.log	NWM236b-2_S20_L002_R2_001.fastq.gz	./manifest_9723195_1071.csv	0	22.3MiB/s
s3_transfer_9723195_1072.log	NWM236b-2_S20_L003_R1_001.fastq.gz	./manifest_9723195_1072.csv	0	22.7MiB/s
s3_transfer_9723195_1073.log	NWM236b-2_S20_L003_R2_001.fastq.gz	./manifest_9723195_1073.csv	0	78.9MiB/s
s3_transfer_9723195_1074.log	NWM236b-2_S20_L004_R1_001.fastq.gz	./manifest_9723195_1074.csv	0	77.5MiB/s
s3_transfer_9723195_1075.log	NWM236b-2_S20_L004_R2_001.fastq.gz	./manifest_9723195_1075.csv	0	21.2MiB/s
s3_transfer_9723195_1076.log	HG00290-1_FC1_S7_L004_R1_001.fastq.gz	./manifest_9723195_1076.csv	0	80.1MiB/s
s3_transfer_9723195_1077.log	HG00290-1_FC1_S7_L004_R2_001.fastq.gz	./manifest_9723195_1077.csv	0	22.5MiB/s
s3_transfer_9723195_1078.log	HG00290-1_FC2_S7_L004_R1_001.fastq.gz	./manifest_9723195_1078.csv	0	22.2MiB/s
s3_transfer_9723195_1079.log	HG00290-1_FC2_S7_L004_R2_001.fastq.gz	./manifest_9723195_1079.csv	0	82.4MiB/s
s3_transfer_9723195_107.log	HG02392-1_FC1_S5_L001_R2_001.fastq.gz	./manifest_9723195_107.csv	0	16.4MiB/s
s3_transfer_9723195_1080.log	HG00290-2_FC1_S8_L004_R1_001.fastq.gz	./manifest_9723195_1080.csv	0	24.4MiB/s
s3_transfer_9723195_1081.log	HG00290-2_FC1_S8_L004_R2_001.fastq.gz	./manifest_9723195_1081.csv	0	72.9MiB/s
s3_transfer_9723195_1082.log	HG00290-2_FC2_S8_L004_R1_001.fastq.gz	./manifest_9723195_1082.csv	0	23.9MiB/s
s3_transfer_9723195_1083.log	HG00290-2_FC2_S8_L004_R2_001.fastq.gz	./manifest_9723195_1083.csv	0	26.2MiB/s
s3_transfer_9723195_1084.log	NWM224e-1_S6_L001_R1_001.fastq.gz	./manifest_9723195_1084.csv	0	73.1MiB/s
s3_transfer_9723195_1085.log	NWM224e-1_S6_L001_R2_001.fastq.gz	./manifest_9723195_1085.csv	0	77.8MiB/s
s3_transfer_9723195_1086.log	NWM224e-1_S6_L002_R1_001.fastq.gz	./manifest_9723195_1086.csv	0	24.2MiB/s
s3_transfer_9723195_1087.log	NWM224e-1_S6_L002_R2_001.fastq.gz	./manifest_9723195_1087.csv	0	70.9MiB/s
s3_transfer_9723195_1088.log	NWM224e-1_S6_L003_R1_001.fastq.gz	./manifest_9723195_1088.csv	0	25.6MiB/s
s3_transfer_9723195_1089.log	NWM224e-1_S6_L003_R2_001.fastq.gz	./manifest_9723195_1089.csv	0	26.2MiB/s
s3_transfer_9723195_108.log	HG02392-1_FC2_S5_L001_R1_001.fastq.gz	./manifest_9723195_108.csv	0	15.7MiB/s
s3_transfer_9723195_1090.log	NWM224e-1_S6_L004_R1_001.fastq.gz	./manifest_9723195_1090.csv	0	77.8MiB/s
s3_transfer_9723195_1091.log	NWM224e-1_S6_L004_R2_001.fastq.gz	./manifest_9723195_1091.csv	0	73.9MiB/s
s3_transfer_9723195_1092.log	NWM224e-2_S13_L001_R1_001.fastq.gz	./manifest_9723195_1092.csv	0	78.4MiB/s
s3_transfer_9723195_1093.log	NWM224e-2_S13_L001_R2_001.fastq.gz	./manifest_9723195_1093.csv	0	74.3MiB/s
s3_transfer_9723195_1094.log	NWM224e-2_S13_L002_R1_001.fastq.gz	./manifest_9723195_1094.csv	0	26.1MiB/s
s3_transfer_9723195_1095.log	NWM224e-2_S13_L002_R2_001.fastq.gz	./manifest_9723195_1095.csv	0	26.4MiB/s
s3_transfer_9723195_1096.log	NWM224e-2_S13_L003_R1_001.fastq.gz	./manifest_9723195_1096.csv	0	75.4MiB/s
s3_transfer_9723195_1097.log	NWM224e-2_S13_L003_R2_001.fastq.gz	./manifest_9723195_1097.csv	0	77.0MiB/s
s3_transfer_9723195_1098.log	NWM224e-2_S13_L004_R1_001.fastq.gz	./manifest_9723195_1098.csv	0	82.0MiB/s
s3_transfer_9723195_1099.log	NWM224e-2_S13_L004_R2_001.fastq.gz	./manifest_9723195_1099.csv	0	32.1MiB/s
s3_transfer_9723195_109.log	HG02392-1_FC2_S5_L001_R2_001.fastq.gz	./manifest_9723195_109.csv	0	17.5MiB/s
s3_transfer_9723195_10.log	HG00099-2_S28_L001_R1_001.fastq.gz	./manifest_9723195_10.csv	0	50.3MiB/s
s3_transfer_9723195_1100.log	NA18608-1_FC1_S11_L001_R1_001.fastq.gz	./manifest_9723195_1100.csv	0	33.8MiB/s
s3_transfer_9723195_1101.log	NA18608-1_FC1_S11_L001_R2_001.fastq.gz	./manifest_9723195_1101.csv	0	84.5MiB/s
s3_transfer_9723195_1102.log	NA18608-1_FC2_S11_L001_R1_001.fastq.gz	./manifest_9723195_1102.csv	0	31.8MiB/s
s3_transfer_9723195_1103.log	NA18608-1_FC2_S11_L001_R2_001.fastq.gz	./manifest_9723195_1103.csv	0	41.5MiB/s
s3_transfer_9723195_1104.log	NA18608-2_FC1_S12_L001_R1_001.fastq.gz	./manifest_9723195_1104.csv	0	29.2MiB/s
s3_transfer_9723195_1105.log	NA18608-2_FC1_S12_L001_R2_001.fastq.gz	./manifest_9723195_1105.csv	0	30.6MiB/s
s3_transfer_9723195_1106.log	NA18608-2_FC2_S12_L001_R1_001.fastq.gz	./manifest_9723195_1106.csv	0	30.1MiB/s
s3_transfer_9723195_1107.log	NA18608-2_FC2_S12_L001_R2_001.fastq.gz	./manifest_9723195_1107.csv	0	83.2MiB/s
s3_transfer_9723195_1108.log	HG02965-1_S1_L001_R1_001.fastq.gz	./manifest_9723195_1108.csv	0	33.7MiB/s
s3_transfer_9723195_1109.log	HG02965-1_S1_L001_R2_001.fastq.gz	./manifest_9723195_1109.csv	0	30.0MiB/s
s3_transfer_9723195_110.log	HG02392-2_FC1_S6_L001_R1_001.fastq.gz	./manifest_9723195_110.csv	0	57.5MiB/s
s3_transfer_9723195_1110.log	HG02965-1_S1_L002_R1_001.fastq.gz	./manifest_9723195_1110.csv	0	35.2MiB/s
s3_transfer_9723195_1111.log	HG02965-1_S1_L002_R2_001.fastq.gz	./manifest_9723195_1111.csv	0	88.5MiB/s
s3_transfer_9723195_1112.log	HG02965-1_S1_L003_R1_001.fastq.gz	./manifest_9723195_1112.csv	0	30.5MiB/s
s3_transfer_9723195_1113.log	HG02965-1_S1_L003_R2_001.fastq.gz	./manifest_9723195_1113.csv	0	84.8MiB/s
s3_transfer_9723195_1114.log	HG02965-1_S1_L004_R1_001.fastq.gz	./manifest_9723195_1114.csv	0	28.9MiB/s
s3_transfer_9723195_1115.log	HG02965-1_S1_L004_R2_001.fastq.gz	./manifest_9723195_1115.csv	0	25.8MiB/s
s3_transfer_9723195_1116.log	HG02965-2_S9_L001_R1_001.fastq.gz	./manifest_9723195_1116.csv	0	36.6MiB/s
s3_transfer_9723195_1117.log	HG02965-2_S9_L001_R2_001.fastq.gz	./manifest_9723195_1117.csv	0	27.6MiB/s
s3_transfer_9723195_1118.log	HG02965-2_S9_L002_R1_001.fastq.gz	./manifest_9723195_1118.csv	0	83.5MiB/s
s3_transfer_9723195_1119.log	HG02965-2_S9_L002_R2_001.fastq.gz	./manifest_9723195_1119.csv	0	28.5MiB/s
s3_transfer_9723195_111.log	HG02392-2_FC1_S6_L001_R2_001.fastq.gz	./manifest_9723195_111.csv	0	14.7MiB/s
s3_transfer_9723195_1120.log	HG02965-2_S9_L003_R1_001.fastq.gz	./manifest_9723195_1120.csv	0	21.6MiB/s
s3_transfer_9723195_1121.log	HG02965-2_S9_L003_R2_001.fastq.gz	./manifest_9723195_1121.csv	0	79.7MiB/s
s3_transfer_9723195_1122.log	HG02965-2_S9_L004_R1_001.fastq.gz	./manifest_9723195_1122.csv	0	20.7MiB/s
s3_transfer_9723195_1123.log	HG02965-2_S9_L004_R2_001.fastq.gz	./manifest_9723195_1123.csv	0	22.1MiB/s
s3_transfer_9723195_1124.log	HG01252-2_S2_L003_R1_001.fastq.gz	./manifest_9723195_1124.csv	0	76.5MiB/s
s3_transfer_9723195_1125.log	HG01252-2_S2_L003_R2_001.fastq.gz	./manifest_9723195_1125.csv	0	30.9MiB/s
s3_transfer_9723195_1126.log	NWM190b-1_S7_L001_R1_001.fastq.gz	./manifest_9723195_1126.csv	0	20.6MiB/s
s3_transfer_9723195_1127.log	NWM190b-1_S7_L001_R2_001.fastq.gz	./manifest_9723195_1127.csv	0	84.1MiB/s
s3_transfer_9723195_1128.log	NWM190b-1_S7_L002_R1_001.fastq.gz	./manifest_9723195_1128.csv	0	80.2MiB/s
s3_transfer_9723195_1129.log	NWM190b-1_S7_L002_R2_001.fastq.gz	./manifest_9723195_1129.csv	0	79.3MiB/s
s3_transfer_9723195_112.log	HG02392-2_FC2_S6_L001_R1_001.fastq.gz	./manifest_9723195_112.csv	0	60.0MiB/s
s3_transfer_9723195_1130.log	NWM190b-1_S7_L003_R1_001.fastq.gz	./manifest_9723195_1130.csv	0	77.2MiB/s
s3_transfer_9723195_1131.log	NWM190b-1_S7_L003_R2_001.fastq.gz	./manifest_9723195_1131.csv	0	21.5MiB/s
s3_transfer_9723195_1132.log	NWM190b-1_S7_L004_R1_001.fastq.gz	./manifest_9723195_1132.csv	0	81.1MiB/s
s3_transfer_9723195_1133.log	NWM190b-1_S7_L004_R2_001.fastq.gz	./manifest_9723195_1133.csv	0	74.0MiB/s
s3_transfer_9723195_1134.log	NWM190b-2_S15_L001_R1_001.fastq.gz	./manifest_9723195_1134.csv	0	23.0MiB/s
s3_transfer_9723195_1135.log	NWM190b-2_S15_L001_R2_001.fastq.gz	./manifest_9723195_1135.csv	0	80.6MiB/s
s3_transfer_9723195_1136.log	NWM190b-2_S15_L002_R1_001.fastq.gz	./manifest_9723195_1136.csv	0	72.1MiB/s
s3_transfer_9723195_1137.log	NWM190b-2_S15_L002_R2_001.fastq.gz	./manifest_9723195_1137.csv	0	78.2MiB/s
s3_transfer_9723195_1138.log	NWM190b-2_S15_L003_R1_001.fastq.gz	./manifest_9723195_1138.csv	0	25.6MiB/s
s3_transfer_9723195_1139.log	NWM190b-2_S15_L003_R2_001.fastq.gz	./manifest_9723195_1139.csv	0	66.8MiB/s
s3_transfer_9723195_113.log	HG02392-2_FC2_S6_L001_R2_001.fastq.gz	./manifest_9723195_113.csv	0	54.5MiB/s
s3_transfer_9723195_1140.log	NWM190b-2_S15_L004_R1_001.fastq.gz	./manifest_9723195_1140.csv	0	70.5MiB/s
s3_transfer_9723195_1141.log	NWM190b-2_S15_L004_R2_001.fastq.gz	./manifest_9723195_1141.csv	0	66.0MiB/s
s3_transfer_9723195_1142.log	HG03669-26a-1_S3_L001_R1_001.fastq.gz	./manifest_9723195_1142.csv	0	26.1MiB/s
s3_transfer_9723195_1143.log	HG03669-26a-1_S3_L001_R2_001.fastq.gz	./manifest_9723195_1143.csv	0	25.1MiB/s
s3_transfer_9723195_1144.log	HG03669-26a-1_S3_L002_R1_001.fastq.gz	./manifest_9723195_1144.csv	0	71.9MiB/s
s3_transfer_9723195_1145.log	HG03669-26a-1_S3_L002_R2_001.fastq.gz	./manifest_9723195_1145.csv	0	74.0MiB/s
s3_transfer_9723195_1146.log	HG03669-26a-1_S3_L003_R1_001.fastq.gz	./manifest_9723195_1146.csv	0	23.5MiB/s
s3_transfer_9723195_1147.log	HG03669-26a-1_S3_L003_R2_001.fastq.gz	./manifest_9723195_1147.csv	0	72.5MiB/s
s3_transfer_9723195_1148.log	HG03669-26a-1_S3_L004_R1_001.fastq.gz	./manifest_9723195_1148.csv	0	24.5MiB/s
s3_transfer_9723195_1149.log	HG03669-26a-1_S3_L004_R2_001.fastq.gz	./manifest_9723195_1149.csv	0	75.8MiB/s
s3_transfer_9723195_114.log	HG02071-10a-1_S9_L001_R1_001.fastq.gz	./manifest_9723195_114.csv	0	17.2MiB/s
s3_transfer_9723195_1150.log	HG03669-26a-2_S4_L001_R1_001.fastq.gz	./manifest_9723195_1150.csv	0	25.2MiB/s
s3_transfer_9723195_1151.log	HG03669-26a-2_S4_L001_R2_001.fastq.gz	./manifest_9723195_1151.csv	0	75.1MiB/s
s3_transfer_9723195_1152.log	HG03669-26a-2_S4_L002_R1_001.fastq.gz	./manifest_9723195_1152.csv	0	25.1MiB/s
s3_transfer_9723195_1153.log	HG03669-26a-2_S4_L002_R2_001.fastq.gz	./manifest_9723195_1153.csv	0	26.1MiB/s
s3_transfer_9723195_1154.log	HG03669-26a-2_S4_L003_R1_001.fastq.gz	./manifest_9723195_1154.csv	0	24.6MiB/s
s3_transfer_9723195_1155.log	HG03669-26a-2_S4_L003_R2_001.fastq.gz	./manifest_9723195_1155.csv	0	74.8MiB/s
s3_transfer_9723195_1156.log	HG03669-26a-2_S4_L004_R1_001.fastq.gz	./manifest_9723195_1156.csv	0	23.9MiB/s
s3_transfer_9723195_1157.log	HG03669-26a-2_S4_L004_R2_001.fastq.gz	./manifest_9723195_1157.csv	0	26.4MiB/s
s3_transfer_9723195_1158.log	HG01496-43a-1_S13_L001_R1_001.fastq.gz	./manifest_9723195_1158.csv	0	26.6MiB/s
s3_transfer_9723195_1159.log	HG01496-43a-1_S13_L001_R2_001.fastq.gz	./manifest_9723195_1159.csv	0	78.7MiB/s
s3_transfer_9723195_115.log	HG02071-10a-1_S9_L001_R2_001.fastq.gz	./manifest_9723195_115.csv	0	62.5MiB/s
s3_transfer_9723195_1160.log	HG01496-43a-1_S13_L002_R1_001.fastq.gz	./manifest_9723195_1160.csv	0	73.2MiB/s
s3_transfer_9723195_1161.log	HG01496-43a-1_S13_L002_R2_001.fastq.gz	./manifest_9723195_1161.csv	0	26.4MiB/s
s3_transfer_9723195_1162.log	HG01496-43a-1_S13_L003_R1_001.fastq.gz	./manifest_9723195_1162.csv	0	26.8MiB/s
s3_transfer_9723195_1163.log	HG01496-43a-1_S13_L003_R2_001.fastq.gz	./manifest_9723195_1163.csv	0	80.2MiB/s
s3_transfer_9723195_1164.log	HG01496-43a-1_S13_L004_R1_001.fastq.gz	./manifest_9723195_1164.csv	0	76.2MiB/s
s3_transfer_9723195_1165.log	HG01496-43a-1_S13_L004_R2_001.fastq.gz	./manifest_9723195_1165.csv	0	77.4MiB/s
s3_transfer_9723195_1166.log	HG01496-43a-2_S14_L001_R1_001.fastq.gz	./manifest_9723195_1166.csv	0	25.6MiB/s
s3_transfer_9723195_1167.log	HG01496-43a-2_S14_L001_R2_001.fastq.gz	./manifest_9723195_1167.csv	0	26.1MiB/s
s3_transfer_9723195_1168.log	HG01496-43a-2_S14_L002_R1_001.fastq.gz	./manifest_9723195_1168.csv	0	76.6MiB/s
s3_transfer_9723195_1169.log	HG01496-43a-2_S14_L002_R2_001.fastq.gz	./manifest_9723195_1169.csv	0	76.3MiB/s
s3_transfer_9723195_116.log	HG02071-10a-1_S9_L002_R1_001.fastq.gz	./manifest_9723195_116.csv	0	67.5MiB/s
s3_transfer_9723195_1170.log	HG01496-43a-2_S14_L003_R1_001.fastq.gz	./manifest_9723195_1170.csv	0	27.5MiB/s
s3_transfer_9723195_1171.log	HG01496-43a-2_S14_L003_R2_001.fastq.gz	./manifest_9723195_1171.csv	0	27.6MiB/s
s3_transfer_9723195_1172.log	HG01496-43a-2_S14_L004_R1_001.fastq.gz	./manifest_9723195_1172.csv	0	28.8MiB/s
s3_transfer_9723195_1173.log	HG01496-43a-2_S14_L004_R2_001.fastq.gz	./manifest_9723195_1173.csv	0	35.0MiB/s
s3_transfer_9723195_1174.log	HG04160-02b-1_S1_L001_R1_001.fastq.gz	./manifest_9723195_1174.csv	0	76.6MiB/s
s3_transfer_9723195_1175.log	HG04160-02b-1_S1_L001_R2_001.fastq.gz	./manifest_9723195_1175.csv	0	76.4MiB/s
s3_transfer_9723195_1176.log	HG04160-02b-1_S1_L002_R1_001.fastq.gz	./manifest_9723195_1176.csv	0	78.9MiB/s
s3_transfer_9723195_1177.log	HG04160-02b-1_S1_L002_R2_001.fastq.gz	./manifest_9723195_1177.csv	0	74.7MiB/s
s3_transfer_9723195_1178.log	HG04160-02b-1_S1_L003_R1_001.fastq.gz	./manifest_9723195_1178.csv	0	30.8MiB/s
s3_transfer_9723195_1179.log	HG04160-02b-1_S1_L003_R2_001.fastq.gz	./manifest_9723195_1179.csv	0	33.2MiB/s
s3_transfer_9723195_117.log	HG02071-10a-1_S9_L002_R2_001.fastq.gz	./manifest_9723195_117.csv	0	65.9MiB/s
s3_transfer_9723195_1180.log	HG04160-02b-1_S1_L004_R1_001.fastq.gz	./manifest_9723195_1180.csv	0	32.1MiB/s
s3_transfer_9723195_1181.log	HG04160-02b-1_S1_L004_R2_001.fastq.gz	./manifest_9723195_1181.csv	0	85.1MiB/s
s3_transfer_9723195_1182.log	HG04160-02b-2_S2_L001_R1_001.fastq.gz	./manifest_9723195_1182.csv	0	33.5MiB/s
